Name,Latitude,Longitude
PST-R03-FDT02-FAT36,36.85383668,43.05825808
PST-R03-FDT02-FAT37,36.85517635,43.05420576
PST-R03-FDT02-FAT38,36.85395788,43.04776885
PST-R03-FDT02-FAT39,36.85587931,43.05125898
PST-R03-FDT02-FAT40,36.85637577,43.05280199
PST-R03-FDT02-FAT41,36.85299084,43.05005966
PST-R03-FDT02-FAT42,36.85419597,43.05347826
PST-R03-FDT02-FAT43,36.85332437,43.05538928
PST-R03-FDT02-FAT44,36.85507618,43.05774485
PST-R03-FDT02-FAT45,36.85503032,43.05186589
PST-R03-FDT03-FAT01,36.85312813,43.04656495
PST-R03-FDT03-FAT02,36.85420609,43.04663751
PST-R03-FDT03-FAT03,36.85507701,43.04665065
PST-R03-FDT03-FAT04,36.85586935,43.04680241
PST-R03-FDT03-FAT05,36.8562526,43.0480572
PST-R03-FDT03-FAT06,36.85437327,43.04713201
PST-R03-FDT03-FAT07,36.85501845,43.04547756
PST-R03-FDT03-FAT08,36.85520794,43.04431482
PST-R03-FDT03-FAT09,36.85521091,43.04349727
PST-R03-FDT03-FAT10,36.8553971,43.04617178
PST-R03-FDT03-FAT11,36.85607338,43.04616687
PST-R03-FDT03-FAT12,36.85493664,43.04725749
PST-R03-FDT03-FAT13,36.85526224,43.04778776
PST-R03-FDT03-FAT14,36.85531903,43.04872814
PST-R03-FDT03-FAT15,36.85553907,43.04880825
PST-R03-FDT03-FAT16,36.85413401,43.04885841
PST-R03-FDT03-FAT17,36.85488121,43.04879403
PST-R03-FDT03-FAT18,36.85480446,43.04954877
PST-R03-FDT03-FAT19,36.85493913,43.05033316
PST-R03-FDT03-FAT20,36.856307,43.05041667
PST-R03-FDT03-FAT21,36.85232085,43.04722585
PST-R03-FDT03-FAT22,36.85221725,43.04722163
PST-R03-FDT03-FAT23,36.85288798,43.04546017
PST-R03-FDT03-FAT24,36.85246825,43.0454073
PST-R03-FDT03-FAT25,36.85221509,43.0453857
PST-R03-FDT03-FAT26,36.85277736,43.04455671
PST-R03-FDT03-FAT27,36.85626724,43.04606595
PST-R03-FDT03-FAT28,36.85346543,43.04401128
PST-R03-FDT03-FAT29,36.8528974,43.0434895
PST-R03-FDT03-FAT30,36.85231104,43.04347955
PST-R03-FDT03-FAT31,36.85375272,43.0451948
PST-R03-FDT03-FAT32,36.85340385,43.04464926
PST-R03-FDT03-FAT33,36.85393764,43.04458649
PST-R03-FDT03-FAT34,36.85454318,43.04463261
PST-R03-FDT03-FAT35,36.85443902,43.0440467
PST-R03-FDT03-FAT36,36.85388306,43.04551558
PST-R03-FDT03-FAT37,36.85332164,43.04604062
PST-R03-FDT03-FAT38,36.85411637,43.04600475
PST-R03-FDT03-FAT39,36.85459489,43.04599292
PST-R03-FDT03-FAT40,36.85652491,43.05042077
PST-R03-FDT03-FAT41,36.85637284,43.04699265
PST-R03-FDT03-FAT42,36.85512158,43.04492944
PST-R03-FDT03-FAT43,36.85604271,43.04948268
PST-R03-FDT03-FAT44,36.8549843,43.04591155
PST-R03-FDT03-FAT45,36.85583267,43.04386969
PST-R03-FDT03-FAT46,36.85553252,43.04780653
PST-R03-FDT03-FAT47,36.85597282,43.04776624
PST-R03-FDT03-FAT48,36.85691686,43.04369666
PST-R03-FDT04-FAT01,36.85416651,43.04175102
PST-R03-FDT04-FAT02,36.85460492,43.04238791
PST-R03-FDT04-FAT03,36.85458979,43.04339151
PST-R03-FDT04-FAT04,36.85410003,43.04350402
PST-R03-FDT04-FAT05,36.85539166,43.04297931
PST-R03-FDT04-FAT06,36.85508341,43.04178315
PST-R03-FDT04-FAT07,36.8563955,43.04266348
PST-R03-FDT04-FAT08,36.85662056,43.04207712
PST-R03-FDT04-FAT09,36.85664563,43.04203799
PST-R03-FDT04-FAT10,36.85689637,43.04217518
PST-R03-FDT04-FAT11,36.8569184,43.04213408
PST-R03-FDT04-FAT12,36.85709548,43.04179883
PST-R03-FDT04-FAT13,36.85711549,43.0417583
PST-R03-FDT04-FAT14,36.8567086,43.04281685
PST-R03-FDT04-FAT15,36.85670264,43.0428824
PST-R03-FDT04-FAT16,36.85668254,43.04326105
PST-R03-FDT04-FAT17,36.85667476,43.04330656
PST-R03-FDT04-FAT18,36.85675714,43.04390267
PST-R03-FDT04-FAT19,36.85674656,43.04395526
PST-R03-FDT04-FAT20,36.85667284,43.04432065
PST-R03-FDT04-FAT21,36.85666075,43.04437043
PST-R03-FDT04-FAT22,36.85637889,43.04383165
PST-R03-FDT04-FAT23,36.85346795,43.04238981
PST-R03-FDT04-FAT24,36.85345216,43.04286072
PST-R03-FDT04-FAT25,36.85299253,43.04157798
PST-R03-FDT04-FAT26,36.853049,43.04045383
PST-R03-FDT04-FAT27,36.8524416,43.04032213
PST-R03-FDT04-FAT28,36.85304994,43.03988175
PST-R03-FDT04-FAT29,36.85389389,43.04063203
PST-R03-FDT04-FAT30,36.85386498,43.03998991
PST-R03-FDT04-FAT31,36.85395024,43.039247
PST-R03-FDT04-FAT32,36.85294843,43.03907276
PST-R03-FDT04-FAT33,36.85252566,43.03886819
PST-R03-FDT04-FAT34,36.85449189,43.0401338
PST-R03-FDT04-FAT35,36.85371647,43.03950654
PST-R03-FDT04-FAT36,36.85288013,43.03935925
PST-R03-FDT04-FAT37,36.8545259,43.03966221
PST-R03-FDT04-FAT38,36.85455943,43.03936357
PST-R03-FDT04-FAT39,36.85510627,43.03975257
PST-R03-FDT04-FAT40,36.85522447,43.04000829
PST-R03-FDT04-FAT41,36.85548198,43.04168818
PST-R03-FDT04-FAT42,36.85421761,43.04315587
PST-R03-FDT04-FAT43,36.85517254,43.04046476
PST-R03-FDT04-FAT44,36.85484548,43.04179924
PST-R03-FDT04-FAT45,36.85500593,43.04268349
PST-R03-FDT05-FAT01,36.85540196,43.03671358
PST-R03-FDT05-FAT02,36.85453708,43.03657429
PST-R03-FDT05-FAT03,36.85385975,43.03646521
PST-R03-FDT05-FAT04,36.85309543,43.03634846
PST-R03-FDT05-FAT05,36.85306902,43.03670779
PST-R03-FDT05-FAT06,36.85545005,43.03618163
PST-R03-FDT05-FAT07,36.85466872,43.03605797
PST-R03-FDT05-FAT08,36.85368898,43.03590609
PST-R03-FDT05-FAT09,36.85308572,43.03581288
PST-R03-FDT05-FAT10,36.85549197,43.0356442
PST-R03-FDT05-FAT11,36.85461137,43.03560192
PST-R03-FDT05-FAT12,36.85372322,43.03546862
PST-R03-FDT05-FAT13,36.85312758,43.03527508
PST-R03-FDT05-FAT14,36.85315369,43.0349188
PST-R03-FDT05-FAT15,36.85462306,43.03506895
PST-R03-FDT05-FAT16,36.8540424,43.03498188
PST-R03-FDT05-FAT17,36.85564273,43.03501146
PST-R03-FDT05-FAT18,36.85625542,43.03517389
PST-R03-FDT05-FAT19,36.8553019,43.03474178
PST-R03-FDT05-FAT20,36.85435745,43.03458907
PST-R03-FDT05-FAT21,36.8534776,43.03452541
PST-R03-FDT05-FAT22,36.85599336,43.03681885
PST-R03-FDT05-FAT23,36.85686759,43.03720628
PST-R03-FDT05-FAT24,36.85676413,43.03665579
PST-R03-FDT05-FAT25,36.85572272,43.03725187
PST-R03-FDT05-FAT26,36.85478485,43.03754793
PST-R03-FDT05-FAT27,36.8547471,43.03790879
PST-R03-FDT05-FAT28,36.85408107,43.03788484
PST-R03-FDT05-FAT29,36.85482826,43.0370079
PST-R03-FDT05-FAT30,36.85413871,43.03698367
PST-R03-FDT05-FAT31,36.85411166,43.0373354
PST-R03-FDT05-FAT32,36.85572683,43.03819096
PST-R03-FDT05-FAT33,36.85535227,43.03856033
PST-R03-FDT05-FAT34,36.85528737,43.03930214
PST-R03-FDT05-FAT35,36.8546084,43.03881835
PST-R03-FDT05-FAT36,36.85399297,43.03880134
PST-R03-FDT05-FAT37,36.85494265,43.03836146
PST-R03-FDT05-FAT38,36.85404628,43.03822245
PST-R03-FDT05-FAT39,36.85339348,43.03809792
PST-R03-FDT05-FAT40,36.85316622,43.03865968
PST-R03-FDT05-FAT41,36.85546364,43.03705852
PST-R03-FDT05-FAT42,36.85537048,43.03813725
PST-R03-FDT05-FAT43,36.85651803,43.03520675
PST-R03-FDT05-FAT44,36.85580249,43.0324927
PST-R03-FDT05-FAT45,36.85621389,43.03581131
PST-R03-FDT06-FAT01,36.85585687,43.032012
PST-R03-FDT06-FAT02,36.85580526,43.03275186
PST-R03-FDT06-FAT03,36.85505662,43.03336635
PST-R03-FDT06-FAT04,36.85426218,43.03312414
PST-R03-FDT06-FAT05,36.85507108,43.03280153
PST-R03-FDT06-FAT06,36.85447902,43.03281123
PST-R03-FDT06-FAT07,36.85512461,43.03236141
PST-R03-FDT06-FAT08,36.85452093,43.03236062
PST-R03-FDT06-FAT09,36.85576198,43.03338451
PST-R03-FDT06-FAT10,36.85567649,43.03448288
PST-R03-FDT06-FAT11,36.85535754,43.03438861
PST-R03-FDT06-FAT12,36.85480874,43.03431777
PST-R03-FDT06-FAT13,36.8556154,43.03394867
PST-R03-FDT06-FAT14,36.85442553,43.03377915
PST-R03-FDT06-FAT15,36.85378088,43.03350254
PST-R03-FDT06-FAT16,36.85383558,43.03412918
PST-R03-FDT06-FAT17,36.85322172,43.03391196
PST-R03-FDT06-FAT18,36.85274521,43.03431568
PST-R03-FDT06-FAT19,36.85643379,43.0339947
PST-R03-FDT06-FAT20,36.85654039,43.03469687
PST-R03-FDT06-FAT21,36.85741373,43.0348284
PST-R03-FDT06-FAT22,36.85750425,43.03431765
PST-R03-FDT06-FAT23,36.85528729,43.03205447
PST-R03-FDT06-FAT24,36.8545532,43.03191717
PST-R03-FDT06-FAT25,36.85388218,43.03181942
PST-R03-FDT06-FAT26,36.85518522,43.03156788
PST-R03-FDT06-FAT27,36.85458264,43.03145975
PST-R03-FDT06-FAT28,36.85370157,43.0313021
PST-R03-FDT06-FAT29,36.85590181,43.03141056
PST-R03-FDT06-FAT30,36.85503157,43.03108196
PST-R03-FDT06-FAT31,36.85434389,43.03096
PST-R03-FDT06-FAT32,36.85351354,43.03081273
PST-R03-FDT06-FAT33,36.85354777,43.03036503
PST-R03-FDT06-FAT34,36.85524703,43.0306723
PST-R03-FDT06-FAT35,36.85464916,43.0305643
PST-R03-FDT06-FAT36,36.85634161,43.03110261
PST-R03-FDT06-FAT37,36.85697295,43.03161106
PST-R03-FDT06-FAT38,36.85584892,43.03068409
PST-R03-FDT06-FAT39,36.85597047,43.0302661
PST-R03-FDT06-FAT40,36.85600821,43.02975788
PST-R03-FDT06-FAT41,36.85544932,43.02975317
PST-R03-FDT06-FAT42,36.85499491,43.03007962
PST-R03-FDT06-FAT43,36.85607944,43.03182573
PST-R03-FDT06-FAT44,36.85593699,43.03086914
PST-R03-FDT06-FAT45,36.85717555,43.03169283
PST-R03-FDT06-FAT46,36.85721568,43.03544976
PST-R03-FDT06-FAT47,36.85761972,43.03398225
PST-R03-FDT07-FAT01,36.85582386,43.02717477
PST-R03-FDT07-FAT02,36.85618382,43.02713419
PST-R03-FDT07-FAT03,36.85622016,43.02661329
PST-R03-FDT07-FAT04,36.85706376,43.02675176
PST-R03-FDT07-FAT05,36.85678638,43.02708144
PST-R03-FDT07-FAT06,36.85762752,43.02737205
PST-R03-FDT07-FAT07,36.85781232,43.02689483
PST-R03-FDT07-FAT08,36.85812145,43.02633314
PST-R03-FDT07-FAT09,36.85648551,43.02769174
PST-R03-FDT07-FAT10,36.85703543,43.0278023
PST-R03-FDT07-FAT11,36.85595086,43.02756558
PST-R03-FDT07-FAT12,36.85602842,43.02789676
PST-R03-FDT07-FAT13,36.85611864,43.0281012
PST-R03-FDT07-FAT14,36.85626808,43.02855338
PST-R03-FDT07-FAT15,36.85698583,43.0286382
PST-R03-FDT07-FAT16,36.85591204,43.02855166
PST-R03-FDT07-FAT17,36.85601422,43.02811841
PST-R03-FDT07-FAT18,36.85699603,43.0281287
PST-R03-FDT07-FAT19,36.85637351,43.02905269
PST-R03-FDT07-FAT20,36.85595953,43.02897288
PST-R03-FDT07-FAT21,36.856031,43.02942766
PST-R03-FDT07-FAT22,36.85662271,43.0294192
PST-R03-FDT07-FAT23,36.8548699,43.02700124
PST-R03-FDT07-FAT24,36.85484687,43.02736482
PST-R03-FDT07-FAT25,36.85481775,43.0278223
PST-R03-FDT07-FAT26,36.85479385,43.02824321
PST-R03-FDT07-FAT27,36.85476286,43.02878883
PST-R03-FDT07-FAT28,36.85541866,43.02890033
PST-R03-FDT07-FAT29,36.85538729,43.02930275
PST-R03-FDT07-FAT30,36.85399621,43.02683284
PST-R03-FDT07-FAT31,36.85419728,43.02737885
PST-R03-FDT07-FAT32,36.85426122,43.02781849
PST-R03-FDT07-FAT33,36.85414878,43.02824112
PST-R03-FDT07-FAT34,36.85392819,43.02855231
PST-R03-FDT07-FAT35,36.85304294,43.02848653
PST-R03-FDT07-FAT36,36.85323794,43.02808647
PST-R03-FDT07-FAT37,36.85409962,43.02897928
PST-R03-FDT07-FAT38,36.85364161,43.02897721
PST-R03-FDT07-FAT39,36.85337009,43.02941057
PST-R03-FDT07-FAT40,36.85412776,43.02991067
PST-R03-FDT07-FAT41,36.85376933,43.02996131
PST-R03-FDT07-FAT42,36.85325942,43.02974685
PST-R03-FDT07-FAT43,36.85296592,43.03025615
PST-R03-FDT07-FAT44,36.85552252,43.02655576
PST-R03-FDT07-FAT45,36.85544716,43.02620823
PST-R03-FDT07-FAT46,36.85613837,43.02633624
PST-R03-FDT07-FAT47,36.85680013,43.02604358
PST-R03-FDT07-FAT48,36.8579384,43.02810634
PST-R03-FDT07-FAT49,36.85607213,43.0272075
PST-R03-FDT07-FAT50,36.85689057,43.02911286
PST-R03-FDT08-FAT01,36.85296004,43.02598952
PST-R03-FDT08-FAT02,36.85299756,43.02515547
PST-R03-FDT08-FAT03,36.85301926,43.02467296
PST-R03-FDT08-FAT04,36.85304027,43.02420579
PST-R03-FDT08-FAT05,36.85305329,43.02391608
PST-R03-FDT08-FAT06,36.85306015,43.0237637
PST-R03-FDT08-FAT07,36.85308834,43.02312597
PST-R03-FDT08-FAT08,36.85310262,43.02272766
PST-R03-FDT08-FAT09,36.85255725,43.02331483
PST-R03-FDT08-FAT10,36.85279462,43.02343799
PST-R03-FDT08-FAT11,36.85203143,43.02324913
PST-R03-FDT08-FAT12,36.85146479,43.02247893
PST-R03-FDT08-FAT13,36.85164129,43.02222495
PST-R03-FDT08-FAT14,36.85195934,43.02187423
PST-R03-FDT08-FAT15,36.85270325,43.02269236
PST-R03-FDT08-FAT16,36.85246514,43.02268682
PST-R03-FDT08-FAT17,36.85215988,43.02270357
PST-R03-FDT08-FAT18,36.85285382,43.02187849
PST-R03-FDT08-FAT19,36.85226727,43.02145798
PST-R03-FDT08-FAT20,36.8528958,43.02136523
PST-R03-FDT08-FAT21,36.85303476,43.02075097
PST-R03-FDT08-FAT22,36.85217686,43.02046785
PST-R03-FDT08-FAT23,36.85223537,43.02085566
PST-R03-FDT08-FAT24,36.85205817,43.01988194
PST-R03-FDT08-FAT25,36.85323058,43.02022192
PST-R03-FDT08-FAT26,36.85327788,43.01920069
PST-R03-FDT08-FAT27,36.85280799,43.02006752
PST-R03-FDT08-FAT28,36.85238405,43.01970157
PST-R03-FDT08-FAT29,36.85161574,43.01952205
PST-R03-FDT08-FAT30,36.85238827,43.02789316
PST-R03-FDT08-FAT31,36.85236414,43.03095707
PST-R03-FDT08-FAT32,36.85267268,43.03157493
PST-R03-FDT08-FAT33,36.85262588,43.03223775
PST-R03-FDT08-FAT34,36.85225106,43.02987282
PST-R03-FDT08-FAT35,36.85232879,43.03021646
PST-R03-FDT08-FAT36,36.85177138,43.03046317
PST-R03-FDT08-FAT37,36.85159024,43.03148236
PST-R03-FDT08-FAT38,36.85208261,43.03286844
PST-R03-FDT08-FAT39,36.85201402,43.0322081
PST-R03-FDT08-FAT40,36.85123915,43.03278203
PST-R03-FDT08-FAT41,36.85109243,43.03356897
PST-R03-FDT08-FAT42,36.85135971,43.03426591
PST-R03-FDT08-FAT43,36.852164,43.03434387
PST-R03-FDT08-FAT44,36.85219024,43.03369785
PST-R03-FDT08-FAT45,36.85256339,43.03373269
PST-R03-FDT08-FAT46,36.85096933,43.03489052
PST-R03-FDT08-FAT47,36.85168413,43.03494966
PST-R03-FDT08-FAT48,36.85239486,43.03512183
PST-R03-FDT08-FAT49,36.85236614,43.0190544
PST-R03-FDT08-FAT50,36.85233406,43.0251463
PST-R03-FDT09-FAT01,36.85054984,43.02899528
PST-R03-FDT09-FAT02,36.8503092,43.03087353
PST-R03-FDT09-FAT03,36.84987177,43.03104026
PST-R03-FDT09-FAT04,36.84924872,43.03061848
PST-R03-FDT09-FAT05,36.84872293,43.03100799
PST-R03-FDT09-FAT06,36.84820012,43.0310772
PST-R03-FDT09-FAT07,36.84917751,43.0324575
PST-R03-FDT09-FAT08,36.84851942,43.03154996
PST-R03-FDT09-FAT09,36.85001647,43.03307613
PST-R03-FDT09-FAT10,36.84907745,43.03297505
PST-R03-FDT09-FAT11,36.84839065,43.03292765
PST-R03-FDT09-FAT12,36.84823568,43.0338841
PST-R03-FDT09-FAT13,36.84740064,43.03429591
PST-R03-FDT09-FAT14,36.84779858,43.03364065
PST-R03-FDT09-FAT15,36.84784701,43.03275784
PST-R03-FDT09-FAT16,36.84954828,43.03352232
PST-R03-FDT09-FAT17,36.84891164,43.0341545
PST-R03-FDT09-FAT18,36.84826957,43.03447486
PST-R03-FDT09-FAT19,36.84733579,43.03509358
PST-R03-FDT09-FAT20,36.84891822,43.03538289
PST-R03-FDT09-FAT21,36.84827841,43.03569537
PST-R03-FDT09-FAT22,36.84854189,43.03496315
PST-R03-FDT09-FAT23,36.84790087,43.03527309
PST-R03-FDT09-FAT24,36.84924842,43.03522686
PST-R03-FDT09-FAT25,36.84913176,43.03600346
PST-R03-FDT09-FAT26,36.84851967,43.03630309
PST-R03-FDT09-FAT27,36.84838716,43.03709076
PST-R03-FDT09-FAT28,36.84769001,43.03679383
PST-R03-FDT09-FAT29,36.85008944,43.02876092
PST-R03-FDT09-FAT30,36.84983903,43.02956943
PST-R03-FDT09-FAT31,36.84972552,43.02841191
PST-R03-FDT09-FAT32,36.84904099,43.02865608
PST-R03-FDT09-FAT33,36.85005378,43.02791025
PST-R03-FDT09-FAT34,36.84858473,43.02861356
PST-R03-FDT09-FAT35,36.84858092,43.02984088
PST-R03-FDT09-FAT36,36.84892866,43.0298936
PST-R03-FDT09-FAT37,36.84981314,43.0301145
PST-R03-FDT09-FAT38,36.84819466,43.02890591
PST-R03-FDT09-FAT39,36.84813362,43.02980553
PST-R03-FDT09-FAT40,36.84810168,43.03037066
PST-R03-FDT09-FAT41,36.84763159,43.02878265
PST-R03-FDT09-FAT42,36.84759506,43.02940486
PST-R03-FDT09-FAT43,36.84758202,43.0309051
PST-R03-FDT09-FAT44,36.85027058,43.02680576
PST-R03-FDT09-FAT45,36.84997708,43.0275782
PST-R03-FDT09-FAT46,36.8486753,43.02771339
PST-R03-FDT09-FAT47,36.84926554,43.02683475
PST-R03-FDT09-FAT48,36.84787817,43.02607145
PST-R03-FDT09-FAT49,36.850746,43.02730256
PST-R03-FDT09-FAT50,36.84834402,43.03154394
PST-R03-FDT09-FAT51,36.84747365,43.03282046
PST-R03-FDT09-FAT52,36.84859704,43.03694856
SHA-R01-FDT01-FAT01,36.79096706,42.97664983
SHA-R01-FDT01-FAT02,36.79262349,42.97821422
SHA-R01-FDT01-FAT03,36.79314823,42.97916989
SHA-R01-FDT01-FAT04,36.79328008,42.97843966
SHA-R01-FDT01-FAT05,36.79394147,42.97807844
SHA-R01-FDT01-FAT06,36.79390909,42.97741744
SHA-R01-FDT01-FAT07,36.79398663,42.97708583
SHA-R01-FDT01-FAT08,36.7938642,42.97924497
SHA-R01-FDT01-FAT09,36.79327229,42.97955789
SHA-R01-FDT01-FAT10,36.79414423,42.9786096
SHA-R01-FDT01-FAT11,36.7944337,42.97829842
SHA-R01-FDT01-FAT12,36.79510036,42.97725874
SHA-R01-FDT01-FAT13,36.79470884,42.97728563
SHA-R01-FDT01-FAT14,36.79433488,42.97626825
SHA-R01-FDT01-FAT15,36.79451551,42.97958351
SHA-R01-FDT01-FAT16,36.79414375,42.98029476
SHA-R01-FDT01-FAT17,36.79351845,42.98007137
SHA-R01-FDT01-FAT18,36.79463494,42.97884436
SHA-R01-FDT01-FAT19,36.79498727,42.97983269
SHA-R01-FDT01-FAT20,36.79500633,42.97919271
SHA-R01-FDT01-FAT21,36.79547496,42.97844307
SHA-R01-FDT01-FAT22,36.79562675,42.97776777
SHA-R01-FDT01-FAT23,36.79562137,42.9771476
SHA-R01-FDT01-FAT24,36.79530905,42.97627522
SHA-R01-FDT01-FAT25,36.7956942,42.97606454
SHA-R01-FDT01-FAT26,36.79618518,42.97856804
SHA-R01-FDT01-FAT27,36.79636017,42.97909091
SHA-R01-FDT01-FAT28,36.79049363,42.97483474
SHA-R01-FDT01-FAT29,36.79116747,42.97393506
SHA-R01-FDT01-FAT30,36.7916675,42.9740599
SHA-R01-FDT01-FAT31,36.79157647,42.97321243
SHA-R01-FDT01-FAT32,36.79212591,42.97344988
SHA-R01-FDT01-FAT33,36.79309242,42.97330026
SHA-R01-FDT01-FAT34,36.79195434,42.97523901
SHA-R01-FDT01-FAT35,36.7923282,42.97466881
SHA-R01-FDT01-FAT36,36.79273992,42.97469015
SHA-R01-FDT01-FAT37,36.79301111,42.97422563
SHA-R01-FDT01-FAT38,36.79340507,42.97358074
SHA-R01-FDT01-FAT39,36.79342663,42.97290133
SHA-R01-FDT01-FAT40,36.79325645,42.97242509
SHA-R01-FDT01-FAT41,36.7937355,42.97253981
SHA-R01-FDT01-FAT42,36.79333641,42.97483986
SHA-R01-FDT01-FAT43,36.79411862,42.97488117
SHA-R01-FDT01-FAT44,36.7943169,42.97542374
SHA-R01-FDT01-FAT45,36.79470409,42.9753522
SHA-R01-FDT01-FAT46,36.7948743,42.97588627
SHA-R01-FDT01-FAT47,36.79461223,42.97480045
SHA-R01-FDT01-FAT48,36.79413882,42.97423221
SHA-R01-FDT01-FAT49,36.79453716,42.97403271
SHA-R01-FDT01-FAT50,36.79411609,42.97309437
SHA-R01-FDT01-FAT51,36.79461613,42.97300881
SHA-R01-FDT01-FAT52,36.79080932,42.9758616
SHA-R01-FDT01-FAT53,36.79143854,42.97559612
SHA-R01-FDT01-FAT54,36.79131896,42.9761574
SHA-R01-FDT01-FAT55,36.79213915,42.97647215
SHA-R01-FDT02-FAT01,36.7870752,42.98193298
SHA-R01-FDT02-FAT02,36.78788451,42.98146263
SHA-R01-FDT02-FAT03,36.78818847,42.98225031
SHA-R01-FDT02-FAT04,36.78847779,42.98171667
SHA-R01-FDT02-FAT05,36.78882434,42.98267393
SHA-R01-FDT02-FAT06,36.78863458,42.98349353
SHA-R01-FDT02-FAT07,36.78788033,42.98333866
SHA-R01-FDT02-FAT08,36.78880937,42.9820986
SHA-R01-FDT02-FAT09,36.78930083,42.98158875
SHA-R01-FDT02-FAT10,36.78972444,42.98133533
SHA-R01-FDT02-FAT11,36.79040052,42.98180408
SHA-R01-FDT02-FAT12,36.79012102,42.98238196
SHA-R01-FDT02-FAT13,36.78959396,42.98295503
SHA-R01-FDT02-FAT14,36.79057473,42.98097622
SHA-R01-FDT02-FAT15,36.79099714,42.98146451
SHA-R01-FDT02-FAT16,36.7910095,42.98208879
SHA-R01-FDT02-FAT17,36.7916683,42.98172525
SHA-R01-FDT02-FAT18,36.79199361,42.9810618
SHA-R01-FDT02-FAT19,36.79209893,42.98026529
SHA-R01-FDT02-FAT20,36.7866544,42.98313732
SHA-R01-FDT02-FAT21,36.78679593,42.98359151
SHA-R01-FDT02-FAT22,36.78764295,42.98398718
SHA-R01-FDT02-FAT23,36.78653906,42.98167232
SHA-R01-FDT02-FAT24,36.78539933,42.98295996
SHA-R01-FDT02-FAT25,36.7859825,42.98264661
SHA-R01-FDT02-FAT26,36.78487191,42.98263648
SHA-R01-FDT02-FAT27,36.78464842,42.98321819
SHA-R01-FDT02-FAT28,36.78486758,42.98380819
SHA-R01-FDT02-FAT29,36.78464681,42.98463294
SHA-R01-FDT02-FAT30,36.78517166,42.98349824
SHA-R01-FDT02-FAT31,36.78519678,42.98469083
SHA-R01-FDT02-FAT32,36.78577609,42.98509058
SHA-R01-FDT02-FAT33,36.785751,42.98453742
SHA-R01-FDT02-FAT34,36.78771258,42.98098056
SHA-R01-FDT02-FAT35,36.78845442,42.98114711
SHA-R01-FDT02-FAT36,36.78890964,42.9805667
SHA-R01-FDT02-FAT37,36.78956748,42.98091667
SHA-R01-FDT02-FAT38,36.79040935,42.98056049
SHA-R01-FDT02-FAT39,36.78914478,42.97984823
SHA-R01-FDT02-FAT40,36.79013831,42.97999204
SHA-R01-FDT02-FAT41,36.78944582,42.9792644
SHA-R01-FDT02-FAT42,36.78988519,42.97960901
SHA-R01-FDT03-FAT01,36.78550071,42.97823482
SHA-R01-FDT03-FAT02,36.78622458,42.97789845
SHA-R01-FDT03-FAT03,36.78703903,42.97741735
SHA-R01-FDT03-FAT04,36.78692758,42.97678524
SHA-R01-FDT03-FAT05,36.78747507,42.97595912
SHA-R01-FDT03-FAT06,36.78746024,42.97535056
SHA-R01-FDT03-FAT07,36.78765352,42.97646181
SHA-R01-FDT03-FAT08,36.78802539,42.97686542
SHA-R01-FDT03-FAT09,36.78676268,42.97635798
SHA-R01-FDT03-FAT10,36.78651985,42.97571343
SHA-R01-FDT03-FAT11,36.78705589,42.97484785
SHA-R01-FDT03-FAT12,36.7863834,42.97473282
SHA-R01-FDT03-FAT13,36.78589755,42.97409421
SHA-R01-FDT03-FAT14,36.78510353,42.97908549
SHA-R01-FDT03-FAT15,36.78598788,42.97919187
SHA-R01-FDT03-FAT16,36.78787972,42.97809039
SHA-R01-FDT03-FAT17,36.7864112,42.97840813
SHA-R01-FDT03-FAT18,36.78721927,42.97793191
SHA-R01-FDT03-FAT19,36.7879947,42.97739682
SHA-R01-FDT03-FAT20,36.78464455,42.97761098
SHA-R01-FDT03-FAT21,36.78403009,42.97735252
SHA-R01-FDT03-FAT22,36.78429029,42.97646659
SHA-R01-FDT03-FAT23,36.7837348,42.97618001
SHA-R01-FDT03-FAT24,36.78338431,42.97522179
SHA-R01-FDT03-FAT25,36.78500993,42.97790738
SHA-R01-FDT03-FAT26,36.78525427,42.97724966
SHA-R01-FDT03-FAT27,36.78502797,42.97664522
SHA-R01-FDT03-FAT28,36.78484375,42.97615673
SHA-R01-FDT03-FAT29,36.78471537,42.97560368
SHA-R01-FDT03-FAT30,36.78417722,42.97537743
SHA-R01-FDT03-FAT31,36.78600427,42.97732176
SHA-R01-FDT03-FAT32,36.78621548,42.97657976
SHA-R01-FDT03-FAT33,36.78601265,42.97606612
SHA-R01-FDT03-FAT34,36.7860104,42.9754507
SHA-R01-FDT03-FAT35,36.78579691,42.97492927
SHA-R01-FDT03-FAT36,36.78560294,42.97443121
SHA-R01-FDT04-FAT01,36.78199732,42.97558369
SHA-R01-FDT04-FAT02,36.78179387,42.97592594
SHA-R01-FDT04-FAT03,36.78223837,42.97629516
SHA-R01-FDT04-FAT04,36.78237425,42.97686185
SHA-R01-FDT04-FAT05,36.78222894,42.97711099
SHA-R01-FDT04-FAT06,36.78203232,42.97765084
SHA-R01-FDT04-FAT07,36.78279954,42.97832495
SHA-R01-FDT04-FAT08,36.78299494,42.97761305
SHA-R01-FDT04-FAT09,36.78259617,42.97783497
SHA-R01-FDT04-FAT10,36.78297462,42.97883886
SHA-R01-FDT04-FAT11,36.78306411,42.97930475
SHA-R01-FDT04-FAT12,36.78299838,42.9802507
SHA-R01-FDT04-FAT13,36.78339889,42.98132861
SHA-R01-FDT04-FAT14,36.78145373,42.97527397
